Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
nifty-bag-black,Nifty Bag Black,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287""></strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Hand Bag<br></strong><strong data-mce-fragment=""1"">     Width</strong>: 10"" inches<br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 8"" inches<br></span><span data-mce-fragment=""1"">     <strong data-mce-fragment=""1"">Depth</strong>: 4"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Adjustable &amp; Removable long strap<br></strong><strong data-mce-fragment=""1"">      Length:</strong><span data-mce-fragment=""1""> 44</span><span data-mce-fragment=""1"">"" inches</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>- Top Zip Closure </strong><br><strong>- Double compartment with inside mid zip pocket <br>- Top leather handle </strong></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong><b>Note:</b> There may be slight variation of colors due to bright light</strong></span></p>",Astore.pk,,,"all,Bag,bags,handbags,HandleBag,shoulder bag",2022-10-28T21:26:19+05:00,Title,Default Title,,,,,,,,Nifty-Bag-Black windup,0,shopify,100,deny,manual,2699.0,5398.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/3_eb533cc7-ae86-40b9-86dc-788f1892c137.jpg?v=1670670584,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/3_eb533cc7-ae86-40b9-86dc-788f1892c137.jpg?v=1670670584,kg,,,,2699.0,5398.0,,,,active
nifty-bag-black,Nifty Bag Black,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/2_594dd793-4458-4233-b380-8d7f23fdc085.jpg?v=1670670584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-black,Nifty Bag Black,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/1-7_fbdac29f-c374-4445-b43b-1c8d26bd75e3.png?v=1693395901,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-black,Nifty Bag Black,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/1-1_10966e49-b31b-49c4-b6f2-4b8cca2ca867.png?v=1693395901,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-black,Nifty Bag Black,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/4_eb23db40-1dea-425c-a726-577801615ba8.jpg?v=1693395901,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-brown,Nifty Bag Brown,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287""></strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Hand Bag<br></strong><strong data-mce-fragment=""1"">     Width</strong>: 10"" inches<br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 8"" inches<br></span><span data-mce-fragment=""1"">     <strong data-mce-fragment=""1"">Depth</strong>: 4"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Adjustable &amp; Removable long strap<br></strong><strong data-mce-fragment=""1"">      Length:</strong><span data-mce-fragment=""1""> 44</span><span data-mce-fragment=""1"">"" inches</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>- Top Zip Closure </strong><br><strong>- Double compartment with inside mid zip pocket <br>- Top leather handle </strong></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong><b>Note:</b> There may be slight variation of colors due to bright light</strong></span></p>",Astore.pk,,,"all,Bag,bags,handbags,HandleBag,shoulder bag",2022-10-28T21:02:18+05:00,Title,Default Title,,,,,,,,Nifty-Bag-Brown,0,shopify,100,deny,manual,2499.0,4998.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/8_e21dc66a-37b8-4d9b-960f-8f3627ffed55.jpg?v=1670670620,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/8_e21dc66a-37b8-4d9b-960f-8f3627ffed55.jpg?v=1670670620,kg,,,,2499.0,4998.0,,,,active
nifty-bag-brown,Nifty Bag Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/4_ecd2b957-f1cd-4fa0-83dc-dac752b4e325.jpg?v=1670670620,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-brown,Nifty Bag Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/1-137.jpg?v=1697459993,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-brown,Nifty Bag Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/1-138.jpg?v=1697459993,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-brown,Nifty Bag Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/7_5f1c2687-a10f-44ef-9172-148870218470.jpg?v=1697459993,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-maroon,Nifty Bag Maroon,"<p data-mce-fragment=""1""><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287""><br></strong><strong data-mce-fragment=""1"">Hand Bag<br></strong><strong data-mce-fragment=""1"">     Width</strong>: 10"" inches<br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 8"" inches<br></span><span data-mce-fragment=""1"">     <strong data-mce-fragment=""1"">Depth</strong>: 4"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Adjustable &amp; Removable long strap<br></strong><strong data-mce-fragment=""1"">      Length:</strong><span data-mce-fragment=""1""> 44</span><span data-mce-fragment=""1"">"" inches</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>- Top Zip Closure </strong><br><strong>- Double compartment with inside mid zip pocket <br>- Top leather handle </strong></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong><b>Note:</b> There may be slight variation of colors due to bright light</strong></span></p>",Astore.pk,,,"all,Bag,bags,handbags,HandleBag,shoulder bag",2022-10-28T21:00:01+05:00,Title,Default Title,,,,,,,,Nifty-Bag-Maroon windup,0,shopify,100,deny,manual,2699.0,5398.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/9_47d00abc-c052-4dab-897d-ecb1c33da7ac.jpg?v=1670670691,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/9_47d00abc-c052-4dab-897d-ecb1c33da7ac.jpg?v=1670670691,kg,,,,2699.0,5398.0,,,,active
nifty-bag-maroon,Nifty Bag Maroon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/10_463adf74-3fce-4afb-a301-03bdcc44a902.jpg?v=1670670691,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-maroon,Nifty Bag Maroon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/7_6991ffd3-c469-4b1f-b3c6-533f4343b1c1.jpg?v=1670670691,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-maroon,Nifty Bag Maroon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/7-8.jpg?v=1673531287,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifty-bag-maroon,Nifty Bag Maroon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/8_c5e293ce-e263-4917-9590-5f4d206dd5f3.jpg?v=1673531287,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-maroon-plain,Monza Bag (maroon Plain),"<p><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1""><br></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><br data-mce-fragment=""1"">Hand Bag<br data-mce-fragment=""1""></strong><strong data-mce-fragment=""1"">     Width</strong>: 8.5"" inches<br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 7.5"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">-</strong><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Removable Silver Large  Top-Handle</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Removable Silver  Fix Shoulder Strap</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Inner side Zip Pocket </strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Single Compartment Bag</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><b data-mce-fragment=""1"">Note:</b><span data-mce-fragment=""1""> </span>There may be slight variation of colors due to bright light</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><a href=""https://astore.pk/collections/handbags"" data-mce-fragment=""1"" data-mce-href=""https://astore.pk/collections/handbags"">Handbags Pakistan</a></strong></p>",Astore Luxury,,,"all,Bag,Handbag,handbags,Monza,premium",2024-09-06T11:46:30+05:00,Title,Default Title,,,,,,,,Monza-Bag-Black-(Plain) wind up,0,shopify,100,deny,manual,3499.0,6998.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/maroon1_ea3bb3b5-8525-470c-bfd6-6506d4a5baa5.jpg?v=1725606142,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/maroon1_ea3bb3b5-8525-470c-bfd6-6506d4a5baa5.jpg?v=1725606142,kg,,,,3499.0,6998.0,,,,active
monza-bag-maroon-plain,Monza Bag (maroon Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/maroon2_a86235cb-f000-4640-9c03-d2dfda9f4524.jpg?v=1725606142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-maroon-plain,Monza Bag (maroon Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/maroon3_b9aa4999-e979-477d-8d8e-eca6156334a0.jpg?v=1725606142,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-maroon-plain,Monza Bag (maroon Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/maroon4_b0b6e084-1590-4860-a3ee-467d64c122b6.jpg?v=1725606142,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),"<h2 data-mce-fragment=""1"">Multi Pockets Laptop Bag (Peach)</h2>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1"" data-mce-selected=""1""></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Hand Bag<br></strong><strong data-mce-fragment=""1"">     Width</strong>: 16"" inches<br><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 11.5"" inches<br></span><span data-mce-fragment=""1"">     <strong>Depth</strong>: 3"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Adjustable and Removable Fix Shoulder strap<br></strong><strong data-mce-fragment=""1"">    Length:</strong><span data-mce-fragment=""1""> 38</span><span data-mce-fragment=""1"">"" inches (maximum)<br></span></p>
<p data-mce-fragment=""1""><strong>- One Outside Pocket<br></strong><strong>- Two inside side pockets</strong></p>
<p><span><b>Note:</b> <strong data-mce-fragment=""1"">There may be slight variation of colors due to bright light</strong></span></p>",Astore.pk,,,"all,Bag,crossbody bag,Handbag,HandleBag,laptop,laptopbag",2022-10-17T22:13:28+05:00,Title,Default Title,,,,,,,,Multi-Pockets-Laptop-Bag-(Peach),0,shopify,100,deny,manual,3099.0,6198.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-5_9d25b6cc-8a6a-45e2-96f6-0f5e29847c98.jpg?v=1666026831,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-5_9d25b6cc-8a6a-45e2-96f6-0f5e29847c98.jpg?v=1666026831,kg,,,,3099.0,6198.0,,,,active
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-4_cf0c640a-337b-463f-877a-6e5a1dedd654.jpg?v=1666026831,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-3_4df8793b-27e7-435c-a208-069e9bab344a.jpg?v=1666026831,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-1_4cfeb3b0-aaa2-48d0-877e-e207f5821603.jpg?v=1666026831,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1_81faf0e9-b77e-469e-a3fc-7d6f29224659.jpg?v=1666026831,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-pockets-laptop-bag-peach,Multi Pockets Laptop Bag (Peach),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/products/1-2_f67609be-1a35-440c-a299-214a36298ccf.jpg?v=1666026830,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-black-plain-1,Monza Bag (black Plain),"<p><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1""><br></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><br data-mce-fragment=""1"">Hand Bag<br data-mce-fragment=""1""></strong><strong data-mce-fragment=""1"">     Width</strong>: 8.5"" inches<br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 7.5"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">-</strong><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Removable Silver Large  Top-Handle</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Removable Silver  Fix Shoulder Strap</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Inner side Zip Pocket </strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Single Compartment Bag</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><b data-mce-fragment=""1"">Note:</b><span data-mce-fragment=""1""> </span>There may be slight variation of colors due to bright light</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><a href=""https://astore.pk/collections/handbags"" data-mce-fragment=""1"" data-mce-href=""https://astore.pk/collections/handbags"">Handbags Pakistan</a></strong></p>",Astore Luxury,,,"all,Bag,Handbag,handbags,Monza,premium",2024-09-06T14:16:02+05:00,Title,Default Title,,,,,,,,Monza-Bag-Black-(Plain) wind up,0,shopify,100,deny,manual,3499.0,6998.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/black1_97c2d97a-37af-4097-a0b6-b38cef259000.jpg?v=1725614180,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/black1_97c2d97a-37af-4097-a0b6-b38cef259000.jpg?v=1725614180,kg,,,,3499.0,6998.0,,,,active
monza-bag-black-plain-1,Monza Bag (black Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/black2_e606477e-34bc-47b8-9f69-9cf91c2aa44a.jpg?v=1725614180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-black-plain-1,Monza Bag (black Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/black3_fcb41762-dc37-46a0-bb44-8813af990161.jpg?v=1725614180,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-black-plain-1,Monza Bag (black Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/black4_ed0e1fe9-e89c-4576-8ee9-906d743007f0.jpg?v=1725614180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-green-plain,Monza Bag (green Plain),"<p><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1""><br></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><br data-mce-fragment=""1"">Hand Bag<br data-mce-fragment=""1""></strong><strong data-mce-fragment=""1"">     Width</strong>: 8.5"" inches<br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 7.5"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">-</strong><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Removable Silver Large  Top-Handle</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Removable Silver  Fix Shoulder Strap</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Inner side Zip Pocket </strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Single Compartment Bag</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><b data-mce-fragment=""1"">Note:</b><span data-mce-fragment=""1""> </span>There may be slight variation of colors due to bright light</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><a href=""https://astore.pk/collections/handbags"" data-mce-fragment=""1"" data-mce-href=""https://astore.pk/collections/handbags"">Handbags Pakistan</a></strong></p>",Astore Luxury,,,"all,Bag,Handbag,handbags,Monza,premium",2024-09-06T13:42:44+05:00,Title,Default Title,,,,,,,,Monza-Bag-Black-(Plain) wind up,0,shopify,100,deny,manual,3499.0,6998.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/green1_4c05942a-264e-4240-b7b2-1f15c20b91d8.jpg?v=1725612184,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/green1_4c05942a-264e-4240-b7b2-1f15c20b91d8.jpg?v=1725612184,kg,,,,3499.0,6998.0,,,,active
monza-bag-green-plain,Monza Bag (green Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/green2_9d123a90-cba5-4149-9f68-81db5f15c689.jpg?v=1725612184,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-green-plain,Monza Bag (green Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/green3_7b235ad7-9dfa-4e5f-97f9-4241ec6074ab.jpg?v=1725612184,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-green-plain,Monza Bag (green Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/green4_1996ee3f-9d6c-4372-ab15-048ffbe550b8.jpg?v=1725612184,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monza-bag-brown-plain,Monza Bag (brown Plain),"<p><strong data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0268/0602/6426/files/Untitled-1-min-min_480x480.jpg?v=1637574287"" data-mce-fragment=""1""><br></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><br data-mce-fragment=""1"">Hand Bag<br data-mce-fragment=""1""></strong><strong data-mce-fragment=""1"">     Width</strong>: 8.5"" inches<br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">     Height</strong>: 7.5"" inches</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">-</strong><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Removable Silver Large  Top-Handle</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Removable Silver  Fix Shoulder Strap</strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Inner side Zip Pocket </strong><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">- Single Compartment Bag</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><b data-mce-fragment=""1"">Note:</b><span data-mce-fragment=""1""> </span>There may be slight variation of colors due to bright light</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><a href=""https://astore.pk/collections/handbags"" data-mce-fragment=""1"" data-mce-href=""https://astore.pk/collections/handbags"">Handbags Pakistan</a></strong></p>",Astore Luxury,,,"all,Bag,Handbag,handbags,Monza,premium",2024-09-06T12:16:17+05:00,Title,Default Title,,,,,,,,Monza-Bag-Black-(Plain) wind up,0,shopify,100,deny,manual,3499.0,6998.0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/brown1_5d0302fa-dfea-4314-a209-a5037d8269e6.jpg?v=1725606991,1,,FALSE,,,,,adults; teens,,new,FALSE,,,,,,adults; teens,,,,female,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/brown1_5d0302fa-dfea-4314-a209-a5037d8269e6.jpg?v=1725606991,kg,,,,3499.0,6998.0,,,,active
monza-bag-brown-plain,Monza Bag (brown Plain),,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/0602/6426/files/brown2_b539ddab-5afe-4acb-aabe-6943d426ff70.jpg?v=1725606990,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
